"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","PropCorrectNumCP"
"none",0.1,1,"PELT",0.0113636363636364,1,0.0224719101123595,88,65.5851780096268,NA,FALSE
"none",0.1,1,"SVP (Wilcoxon)",1,1,1,1,0.0102885640775672,0,TRUE
"none",0.1,1,"SVP (MedianMood)",1,1,1,1,0.0102885640775672,0,TRUE
"none",0.1,1,"rfpop",1,1,1,1,0.00250246463424464,0,TRUE
"none",0.1,2,"PELT",0.0123456790123457,1,0.024390243902439,81,3.02703928253655,NA,FALSE
"none",0.1,2,"SVP (Wilcoxon)",1,1,1,1,0.00483149536185329,0,TRUE
"none",0.1,2,"SVP (MedianMood)",1,1,1,1,0.00483149536185329,0,TRUE
"none",0.1,2,"rfpop",1,1,1,1,0.0022646315723073,0,TRUE
"none",0.1,3,"PELT",0.0126582278481013,1,0.025,79,3.4846615482473,NA,FALSE
"none",0.1,3,"SVP (Wilcoxon)",1,1,1,1,0.00525139584304083,0,TRUE
"none",0.1,3,"SVP (MedianMood)",1,1,1,1,0.00525139584304083,0,TRUE
"none",0.1,3,"rfpop",1,1,1,1,0.000767563102790768,0,TRUE
"none",0.1,4,"PELT",0.0104166666666667,1,0.0206185567010309,96,4.85835266264148,NA,FALSE
"none",0.1,4,"SVP (Wilcoxon)",1,1,1,1,0.000461769011509873,0,TRUE
"none",0.1,4,"SVP (MedianMood)",1,1,1,1,0.000461769011509873,0,TRUE
"none",0.1,4,"rfpop",1,1,1,1,0.000585760963910065,0,TRUE
"none",0.1,5,"PELT",0.00961538461538462,1,0.019047619047619,104,4.37620266458116,NA,FALSE
"none",0.1,5,"SVP (Wilcoxon)",1,1,1,1,8.44996325223395e-05,0,TRUE
"none",0.1,5,"SVP (MedianMood)",1,1,1,1,8.44996325223395e-05,0,TRUE
"none",0.1,5,"rfpop",1,1,1,1,0.00103927099029743,0,TRUE
"none",0.1,6,"PELT",0.0123456790123457,1,0.024390243902439,81,5.12720377543872,NA,FALSE
"none",0.1,6,"SVP (Wilcoxon)",1,1,1,1,0.000186611192793166,0,TRUE
"none",0.1,6,"SVP (MedianMood)",1,1,1,1,0.000186611192793166,0,TRUE
"none",0.1,6,"rfpop",1,1,1,1,0.000815813520253083,0,TRUE
"none",0.1,7,"PELT",0.0142857142857143,1,0.028169014084507,70,4.93944637695829,NA,FALSE
"none",0.1,7,"SVP (Wilcoxon)",1,1,1,1,0.000422979354573425,0,TRUE
"none",0.1,7,"SVP (MedianMood)",1,1,1,1,0.000422979354573425,0,TRUE
"none",0.1,7,"rfpop",1,1,1,1,0.00121507017475639,0,TRUE
"none",0.1,8,"PELT",0.0144927536231884,1,0.0285714285714286,69,3.0224852197414,NA,FALSE
"none",0.1,8,"SVP (Wilcoxon)",1,1,1,1,0.00722729183627748,0,TRUE
"none",0.1,8,"SVP (MedianMood)",1,1,1,1,0.00722729183627748,0,TRUE
"none",0.1,8,"rfpop",1,1,1,1,0.0092648976725045,0,TRUE
"none",0.1,9,"PELT",0.0125,1,0.0246913580246914,80,4.26044957904113,NA,FALSE
"none",0.1,9,"SVP (Wilcoxon)",1,1,1,1,0.00176233799475669,0,TRUE
"none",0.1,9,"SVP (MedianMood)",1,1,1,1,0.00176233799475669,0,TRUE
"none",0.1,9,"rfpop",1,1,1,1,0.00152347916340677,0,TRUE
"none",0.1,10,"PELT",0.0131578947368421,1,0.025974025974026,76,3.92141296410567,NA,FALSE
"none",0.1,10,"SVP (Wilcoxon)",1,1,1,1,0.00801987569860347,0,TRUE
"none",0.1,10,"SVP (MedianMood)",1,1,1,1,0.00801987569860347,0,TRUE
