"method","detected","replicates","mean_time","median_time","lower","upper"
"SVP Gaussian / both / c = 1.987",43,12,0.0367499999999978,0.036500000000018,0.0364999999999895,0.0370000000000061
"SVP Gaussian / both / c = 1.987",44,12,0.0357083333333369,0.0355000000000132,0.0355000000000132,0.0360000000000014
"SVP Gaussian / both / c = 1.987",45,12,0.035333333333341,0.035000000000025,0.0349999999999966,0.0357500000000073
"SVP Gaussian / both / c = 1.987",46,12,0.0342083333333344,0.0339999999999918,0.0339999999999918,0.03449999999998
"SVP Gaussian / both / c = 1.987",47,12,0.0338750000000137,0.0337499999999977,0.0332500000000095,0.0345000000000368
"SVP Gaussian / both / c = 1.987",48,12,0.032708333333332,0.0325000000000273,0.0324999999999704,0.0330000000000155
"SVP Gaussian / both / c = 1.987",49,11,0.032136363636384,0.0320000000000391,0.0319999999999823,0.0325000000000273
"SVP Gaussian / both / c = 1.987",50,13,0.0313846153846166,0.0314999999999941,0.0310000000000059,0.0314999999999941
"SVP Gaussian / both / c = 1.987",51,12,0.0307083333333414,0.0307500000000118,0.0305000000000177,0.0310000000000059
"SVP Gaussian / both / c = 1.987",52,12,0.0303749999999875,0.0302499999999952,0.0299999999999727,0.0307499999999834
"SVP Gaussian / both / c = 1.987",53,12,0.0297083333333414,0.0295000000000414,0.0294999999999845,0.0300000000000296
"SVP Gaussian / both / c = 1.987",54,12,0.0292083333333485,0.0290000000000248,0.0289999999999964,0.0295000000000414
"SVP Gaussian / both / c = 1.987",55,12,0.0288333333333384,0.0289999999999964,0.0285000000000082,0.0289999999999964
"SVP Gaussian / both / c = 1.987",56,12,0.0279166666666792,0.0279999999999916,0.0275000000000318,0.02800000000002
"SVP Gaussian / both / c = 1.987",57,12,0.0273055555555588,0.0274166666666531,0.0270000000000432,0.0275000000000034
"SVP Gaussian / both / c = 1.987",58,12,0.0268888888888846,0.0268333333333336,0.0266666666666614,0.0270000000000058
"SVP Gaussian / both / c = 1.987",59,12,0.026500000000005,0.0264999999999986,0.0263333333333549,0.0266666666666424
"SVP Gaussian / both / c = 1.987",60,11,0.0259393939393972,0.0259999999999915,0.0256666666666661,0.0260000000000294
"SVP Gaussian / both / c = 1.987",61,13,0.0255641025640927,0.0256666666666661,0.0253333333333027,0.0256666666666661
"SVP Gaussian / both / c = 1.987",62,12,0.0251388888888881,0.0251666666666589,0.0249999999999773,0.0253333333333406
"SVP Gaussian / both / c = 1.987",63,12,0.0247777777777982,0.0246666666666897,0.0246666666666897,0.0248333333333524
"SVP Gaussian / both / c = 1.987",64,12,0.0243055555555492,0.0243333333332885,0.0243333333332885,0.0243333333333643
"SVP Gaussian / both / c = 1.987",65,12,0.023944444444434,0.023999999999963,0.0238333333333003,0.0240000000000388
"SVP Gaussian / both / c = 1.987",66,12,0.023472222222204,0.0233333333333121,0.0233333333333121,0.0236666666666755
"SVP Gaussian / both / c = 1.987",67,12,0.0231944444444328,0.0231666666666494,0.0229999999999867,0.0233333333333121
"SVP Gaussian / both / c = 1.987",68,12,0.0227500000000052,0.0226666666666612,0.0226666666666612,0.0229999999999867
