"method","detected","replicates","mean_time","median_time","lower","upper"
"PELT inflated",66,16,0.000462288210155836,0.000447209653092062,0.000440422322775138,0.00047671568627447
"PELT inflated",67,16,0.000476044009095503,0.000461538461538522,0.000457772727272766,0.00049019607843127
"PELT inflated",68,16,0.000465303573060944,0.000457013574660629,0.000446455505279109,0.00046829853969572
"PELT inflated",69,16,0.000468836983322246,0.000460030165912529,0.000456060606060674,0.000463348416289552
"PELT inflated",70,16,0.000485525276270891,0.000472096530920042,0.000463791478129803,0.000509803921568575
"PELT inflated",71,16,0.000467347827825767,0.000456259426847676,0.000449472096530923,0.000469079939668228
"PELT inflated",72,16,0.00046929647150233,0.000460314685314628,0.000452488687782908,0.000464555052790336
"PELT inflated",73,16,0.000470302001919642,0.000458521870286536,0.000457013574660629,0.000470353535353483
"PELT inflated",74,16,0.000466204808263645,0.000457013574660544,0.000446666666666715,0.000466666666666747
"PELT inflated",75,16,0.000465274492664217,0.000455028794734658,0.000449472096530923,0.000463186617304362
"PELT inflated",76,16,0.000454591931761035,0.000453513643219457,0.000449472096530923,0.000458128456510809
"PELT inflated",77,16,0.000484283656857218,0.000462292609351475,0.000455505279034894,0.00050226244343904
"PELT inflated",78,16,0.000460704506890123,0.000457013574660629,0.00045248868778308,0.000464555052790336
"PELT inflated",79,16,0.000474038345729522,0.000465090090090181,0.000458108108108029,0.000475429435760162
"PELT inflated",80,16,0.000464942189142611,0.000452488687782737,0.000447209653092062,0.000463108974359234
"PELT inflated",81,16,0.000469243252662375,0.000455025366789968,0.000452488687782908,0.00047804230083631
"PELT inflated",82,16,0.000460235811982171,0.000457013574660801,0.000454545454545386,0.000458521870286708
"PELT inflated",83,16,0.000470461958384779,0.000457013574660629,0.00045248868778308,0.000481900452488781
"PELT inflated",84,16,0.000460615673134038,0.000455025366790054,0.00045098039215683,0.000458434457699236
"PELT inflated",85,16,0.000461922191370715,0.0004558080808082,0.00045098039215683,0.000461079116961308
"PELT inflated",86,16,0.000483396136135195,0.000484504776269585,0.000455555555555899,0.000508295625942668
"PELT inflated",87,16,0.000477807258101394,0.000461363636363578,0.000457011215091929,0.000493181818182041
"PELT inflated",88,16,0.000464642658199644,0.000458806389688806,0.000457013574660801,0.00046296962841077
"PELT inflated",89,16,0.000465327168746399,0.000460030165912615,0.000456818181818231,0.000462222222222408
"PELT inflated",90,16,0.000464388368984045,0.000458806389688806,0.000457013574660801,0.000461538461538522
"PELT inflated",91,16,0.00047808122229077,0.000461829836829744,0.000457777777778069,0.000490894922071516
"PELT inflated",92,16,0.000472309849056149,0.00046334156040034,0.000461538461538179,0.000465604003839287
"PELT inflated",93,16,0.000471550616458734,0.000464499748617457,0.000461363636363578,0.000469033902372095
"PELT inflated",94,16,0.000497103701037498,0.000494720965309334,0.000466063348416243,0.000517345399698453
"PELT inflated",95,16,0.000479335650052594,0.000465309200603461,0.000464444444444578,0.0004690799396684
"PELT inflated",96,16,0.000476223347730709,0.000466817496229196,0.000463046757164429,0.000473604826546121
"PELT inflated",97,16,0.000485607560331795,0.000469385026737953,0.000464555052790336,0.00049578020019184
"PELT inflated",98,16,0.000489199603501068,0.000471342383106918,0.000468888888888917,0.000524886877827988
"PELT inflated",99,16,0.000484787081790721,0.00047360482654595,0.000472093137254721,0.000480000000000271
"PELT inflated",100,16,0.000478644762100657,0.000472096530920214,0.000469079939668057,0.000475438776909465
"SVP AR1Focus + AR1 cost / right / c = 1.950",1,64,0.000254352011064594,0.000254464285714275,0.00025,0.0002562030075188
"SVP AR1Focus + AR1 cost / right / c = 1.950",2,64,0.118859375,0.119,0.118000000000002,0.119499999999995
"SVP AR1Focus + AR1 cost / right / c = 1.950",3,63,0.0768253968253971,0.0769999999999982,0.0760000000000076,0.0769999999999982
"SVP AR1Focus + AR1 cost / right / c = 1.950",4,64,0.0578125000000016,0.0574999999999974,0.0570000000000022,0.0580000000000069
"SVP AR1Focus + AR1 cost / right / c = 1.950",5,65,0.0453769230769216,0.0454999999999899,0.0450000000000017,0.0455000000000041
"SVP AR1Focus + AR1 cost / right / c = 1.950",6,64,0.0376406249999999,0.0375000000000085,0.0374999999999943,0.0379999999999967
"SVP AR1Focus + AR1 cost / right / c = 1.950",7,64,0.0319296875000006,0.0319999999999965,0.0319999999999965,0.0320000000000107
"SVP AR1Focus + AR1 cost / right / c = 1.950",8,64,0.0279270833333349,0.0280000000000034,0.0279999999999916,0.0280000000000058
"SVP AR1Focus + AR1 cost / right / c = 1.950",9,64,0.0245781250000009,0.0246666666666708,0.0243333333333453,0.0246666666666708
"SVP AR1Focus + AR1 cost / right / c = 1.950",10,64,0.0221510416666672,0.0220000000000103,0.0220000000000008,0.0223333333333358
"SVP AR1Focus + AR1 cost / right / c = 1.950",11,64,0.0199843750000005,0.0200000000000008,0.0200000000000008,0.0200000000000008
"SVP AR1Focus + AR1 cost / right / c = 1.950",12,64,0.0183385416666664,0.0183333333333356,0.018250000000009,0.0183333333333356
"SVP AR1Focus + AR1 cost / right / c = 1.950",13,64,0.0167656249999992,0.0167500000000018,0.0167500000000018,0.0167500000000018
"SVP AR1Focus + AR1 cost / right / c = 1.950",14,62,0.0154959677419369,0.015500000000003,0.0154999999999887,0.015500000000003
"SVP AR1Focus + AR1 cost / right / c = 1.950",15,66,0.0144431818181818,0.0144999999999982,0.0142500000000041,0.0144999999999982
"SVP AR1Focus + AR1 cost / right / c = 1.950",16,64,0.0135023437499996,0.0134999999999934,0.0134999999999934,0.0135000000000076
"SVP AR1Focus + AR1 cost / right / c = 1.950",17,64,0.0126499999999997,0.0125999999999976,0.0125999999999976,0.0126999999999953
"SVP AR1Focus + AR1 cost / right / c = 1.950",18,64,0.0119562499999994,0.0119999999999891,0.0119999999999891,0.0120000000000118
"SVP AR1Focus + AR1 cost / right / c = 1.950",19,64,0.0112526041666654,0.011200000000008,0.0111999999999853,0.0113333333333306
"SVP AR1Focus + AR1 cost / right / c = 1.950",20,64,0.0107234375000006,0.0106666666666797,0.0106666666666608,0.0106666666666797
"SVP AR1Focus + AR1 cost / right / c = 1.950",21,64,0.0101468749999995,0.0101666666666726,0.0101666666666726,0.0101666666666726
"SVP AR1Focus + AR1 cost / right / c = 1.950",22,64,0.00968683035714324,0.00966666666666545,0.00966666666666545,0.00971428571428338
"SVP AR1Focus + AR1 cost / right / c = 1.950",23,64,0.00923028273809343,0.00916666666667728,0.00916666666665833,0.00928571428570584
"SVP AR1Focus + AR1 cost / right / c = 1.950",24,64,0.00884561011904747,0.00885714285714455,0.00885714285714455,0.00885714285714455
"SVP AR1Focus + AR1 cost / right / c = 1.950",25,64,0.00844419642857121,0.00842857142856701,0.00842857142856701,0.00842857142858325
"SVP AR1Focus + AR1 cost / right / c = 1.950",26,64,0.00809821428571514,0.00814285714285948,0.00807142857142448,0.00814285714285948
"SVP AR1Focus + AR1 cost / right / c = 1.950",27,64,0.00778571428571441,0.00771428571429819,0.00771428571428195,0.00785714285713571
"SVP AR1Focus + AR1 cost / right / c = 1.950",28,64,0.00748995535714255,0.00742857142857442,0.00742857142857442,0.00750000000000028
"SVP AR1Focus + AR1 cost / right / c = 1.950",29,64,0.00724274553571491,0.00724999999999909,0.00724999999999909,0.00724999999999909
"SVP AR1Focus + AR1 cost / right / c = 1.950",30,64,0.00696595982142994,0.00699999999999384,0.00692857142857,0.007000000000005
"SVP AR1Focus + AR1 cost / right / c = 1.950",31,64,0.0067284040178577,0.0067499999999967,0.00674999999998249,0.0067499999999967
"SVP AR1Focus + AR1 cost / right / c = 1.950",32,64,0.00650351562500031,0.0064999999999884,0.0064999999999884,0.00650000000000546
"SVP AR1Focus + AR1 cost / right / c = 1.950",33,64,0.00630117187500288,0.00627500000000509,0.00625000000000853,0.00630000000001019
"SVP AR1Focus + AR1 cost / right / c = 1.950",34,64,0.00609140624999975,0.00609999999999218,0.00609999999999218,0.00610000000001492
"SVP AR1Focus + AR1 cost / right / c = 1.950",35,64,0.0058935546875015,0.00589999999999691,0.00589999999999691,0.00589999999999691
"SVP AR1Focus + AR1 cost / right / c = 1.950",36,64,0.00573105468750081,0.00570000000000164,0.00570000000000164,0.00570000000000164
"SVP AR1Focus + AR1 cost / right / c = 1.950",37,64,0.00554907670454486,0.0055227272727269,0.00550000000000637,0.005600000000004
"SVP AR1Focus + AR1 cost / right / c = 1.950",38,64,0.0053668797348493,0.00536363636363355,0.00533333333333985,0.00539999999998599
"SVP AR1Focus + AR1 cost / right / c = 1.950",39,64,0.00522241950757542,0.00520000000001346,0.00519999999999072,0.00520000000001346
"SVP AR1Focus + AR1 cost / right / c = 1.950",40,64,0.00508165246212349,0.00509090909090239,0.00508333333333629,0.00509090909091273
"SVP AR1Focus + AR1 cost / right / c = 1.950",41,64,0.00494772727272449,0.00491666666666409,0.00490909090909885,0.004950000000008
"SVP AR1Focus + AR1 cost / right / c = 1.950",42,64,0.00481586174242091,0.00481818181817124,0.00481818181817124,0.00483333333333273
"SVP AR1Focus + AR1 cost / right / c = 1.950",43,64,0.00468920454545119,0.00466666666667,0.00466666666667,0.00472727272726429
"SVP AR1Focus + AR1 cost / right / c = 1.950",44,64,0.00458125338203466,0.00458333333333864,0.0045773809523864,0.00458333333333864
"SVP AR1Focus + AR1 cost / right / c = 1.950",45,64,0.00445836715368162,0.00445454545454347,0.00442857142858039,0.00449999999999103
"SVP AR1Focus + AR1 cost / right / c = 1.950",46,64,0.00435164705086958,0.00433333333334455,0.00433333333334455,0.00435714285714539
"SVP AR1Focus + AR1 cost / right / c = 1.950",47,64,0.00425202922077946,0.00425000000000371,0.00422727272726578,0.00427272727272959
"SVP AR1Focus + AR1 cost / right / c = 1.950",48,64,0.00414935064935263,0.00414285714285662,0.00414285714285662,0.00414285714285662
"SVP AR1Focus + AR1 cost / right / c = 1.950",49,64,0.00404691727543352,0.00404545454546223,0.00404166666666583,0.00407142857142974
"SVP AR1Focus + AR1 cost / right / c = 1.950",50,64,0.00396695752164537,0.00395833333333447,0.00395454545454496,0.00399999999998662
"SVP AR1Focus + AR1 cost / right / c = 1.950",51,64,0.00388162878787882,0.00386363636363802,0.00385714285714909,0.00387500000000311
"SVP AR1Focus + AR1 cost / right / c = 1.950",52,64,0.0037954122700214,0.00378571428572221,0.00378571428570597,0.00378571428572221
"SVP AR1Focus + AR1 cost / right / c = 1.950",53,64,0.0037048413825749,0.00371428571427909,0.00371428571427909,0.00371428571427909
"SVP AR1Focus + AR1 cost / right / c = 1.950",54,64,0.0036386651999318,0.00364285714285221,0.00364285714285221,0.00364285714285221
"SVP AR1Focus + AR1 cost / right / c = 1.950",55,64,0.00355727208646946,0.00355357142857266,0.0035357142857199,0.00357142857143344
"SVP AR1Focus + AR1 cost / right / c = 1.950",56,64,0.00346877937030039,0.003464285714285,0.003464285714285,0.003464285714285
"SVP AR1Focus + AR1 cost / right / c = 1.950",57,64,0.00340533952067647,0.00339285714285812,0.00339285714285812,0.00342105263156985
"SVP AR1Focus + AR1 cost / right / c = 1.950",58,64,0.00334013745300822,0.0033392857142839,0.00332142857143123,0.00335714285714468
"SVP AR1Focus + AR1 cost / right / c = 1.950",59,64,0.00328806390977482,0.00328571428571779,0.00327443609022656,0.0033157894736776
"SVP AR1Focus + AR1 cost / right / c = 1.950",60,64,0.00322121710526288,0.00321428571429091,0.00321428571427467,0.00321428571429091
"SVP AR1Focus + AR1 cost / right / c = 1.950",61,64,0.0031552220394733,0.00315789473683923,0.00315037593985163,0.00315789473683923
"SVP AR1Focus + AR1 cost / right / c = 1.950",62,64,0.00310229675751803,0.00310526315789311,0.00310526315788114,0.00310526315790508
"SVP AR1Focus + AR1 cost / right / c = 1.950",63,64,0.00304349741541369,0.00305263157894699,0.00303571428571558,0.00305263157894699
"SVP AR1Focus + AR1 cost / right / c = 1.950",64,64,0.00298414003759319,0.0029999999999889,0.0029642857142887,0.00299999999999402
"SVP AR1Focus + AR1 cost / right / c = 1.950",65,64,0.0029343867481217,0.00294736842104277,0.00292857142856714,0.00294736842105474
"SVP AR1Focus + AR1 cost / right / c = 1.950",66,64,0.00288980263157731,0.00289473684209665,0.00289285714286182,0.00289473684209665
"SVP AR1Focus + AR1 cost / right / c = 1.950",67,64,0.00283435150375917,0.00284210526316249,0.00284210526313856,0.00284210526316249
"SVP AR1Focus + AR1 cost / right / c = 1.950",68,64,0.00279144149436348,0.0027894736842044,0.0027894736842044,0.00278947368422833
"SVP AR1Focus + AR1 cost / right / c = 1.950",69,64,0.00274812030075247,0.00273684210527024,0.00273684210527024,0.00273684210527024
"SVP AR1Focus + AR1 cost / right / c = 1.950",70,64,0.00269034891917271,0.00268421052631215,0.00268421052631215,0.00268421052631215
"SVP AR1Focus + AR1 cost / right / c = 1.950",71,64,0.00262996358082981,0.00263157894737799,0.00263157894736603,0.00263157894737799
"SVP AR1Focus + AR1 cost / right / c = 1.950",72,64,0.00257134046052778,0.00255263157895283,0.00255263157894086,0.0025789473684199
"SVP AR1Focus + AR1 cost / right / c = 1.950",73,64,0.00252073543233068,0.00252631578947378,0.0025000000000067,0.00252631578947378
"SVP AR1Focus + AR1 cost / right / c = 1.950",74,64,0.00247136395676788,0.00247368421052766,0.00246052631578813,0.00247368421052766
"SVP AR1Focus + AR1 cost / right / c = 1.950",75,64,0.00244193491541287,0.00244736842104861,0.00242481203008025,0.00244736842104861
"SVP AR1Focus + AR1 cost / right / c = 1.950",76,64,0.00240372415413605,0.00239473684210847,0.00239473684210249,0.00242105263158153
"SVP AR1Focus + AR1 cost / right / c = 1.950",77,64,0.00237332589285739,0.00236842105263541,0.00236842105263541,0.0023928571428574
"SVP AR1Focus + AR1 cost / right / c = 1.950",78,64,0.00233852208646643,0.00234210526315636,0.00233176691729344,0.00234210526316235
"SVP AR1Focus + AR1 cost / right / c = 1.950",79,64,0.00230783012218119,0.00231578947367732,0.00228947368421024,0.00231578947368928
"SVP AR1Focus + AR1 cost / right / c = 1.950",80,64,0.00226865014097847,0.00226315789474316,0.00226315789473119,0.00228571428571708
"SVP AR1Focus + AR1 cost / right / c = 1.950",81,64,0.00223719454887181,0.00223684210526412,0.00221428571429832,0.00223684210526412
"SVP AR1Focus + AR1 cost / right / c = 1.950",82,64,0.00221581296992461,0.00221428571428208,0.00221052631579105,0.00221428571429832
"SVP AR1Focus + AR1 cost / right / c = 1.950",83,64,0.00218711818609135,0.00218421052631799,0.00217857142857676,0.00219736842105153
"SVP AR1Focus + AR1 cost / right / c = 1.950",84,64,0.00215498707706708,0.00215037593984707,0.00213157894737187,0.00215789473683895
"SVP AR1Focus + AR1 cost / right / c = 1.950",85,64,0.00212814262218087,0.00213157894736588,0.00210526315790479,0.00214285714285519
"SVP AR1Focus + AR1 cost / right / c = 1.950",86,64,0.00210059328007586,0.00210526315789282,0.00210526315789282,0.00210714285713363
"SVP AR1Focus + AR1 cost / right / c = 1.950",87,64,0.00206658247180429,0.00207142857142831,0.0020526315789467,0.00207142857142831
"SVP AR1Focus + AR1 cost / right / c = 1.950",88,64,0.00204364426691828,0.0020526315789467,0.00203571428570675,0.0020526315789467
"SVP AR1Focus + AR1 cost / right / c = 1.950",89,64,0.00201509633458736,0.00202631578946765,0.002000000000001,0.00203571428570675
"SVP AR1Focus + AR1 cost / right / c = 1.950",90,64,0.00199703359962354,0.00200000000000143,0.00199999999999288,0.00200000000000143
"SVP AR1Focus + AR1 cost / right / c = 1.950",91,64,0.00196343397556322,0.00196428571427987,0.00196428571427987,0.00196898496240882
"SVP AR1Focus + AR1 cost / right / c = 1.950",92,64,0.00194407894736817,0.00194736842105445,0.00192857142857455,0.00195582706766716
"SVP AR1Focus + AR1 cost / right / c = 1.950",93,64,0.00193065671992391,0.00192857142857455,0.00192857142855831,0.00192857142857455
"SVP AR1Focus + AR1 cost / right / c = 1.950",94,64,0.00190113956766924,0.00189285714286923,0.00189285714285299,0.00189506578947667
"SVP AR1Focus + AR1 cost / right / c = 1.950",95,64,0.00187552866541399,0.00186842105264125,0.00185714285714766,0.00189285714285299
"SVP AR1Focus + AR1 cost / right / c = 1.950",96,64,0.00185552749060116,0.00185714285714766,0.00185714285713142,0.00185714285714766
"SVP AR1Focus + AR1 cost / right / c = 1.950",97,64,0.00183687734962398,0.0018421052631622,0.0018214285714261,0.00185714285713142
"SVP AR1Focus + AR1 cost / right / c = 1.950",98,64,0.00182389567669163,0.0018214285714261,0.0018214285714261,0.0018214285714261
"SVP AR1Focus + AR1 cost / right / c = 1.950",99,64,0.00179286595394882,0.00178571428572078,0.00178571428572078,0.00178947368420411
"SVP AR1Focus + AR1 cost / right / c = 1.950",100,64,0.00176995711936321,0.00176785714286,0.00176315789473703,0.00178571428572078
