"method","detected","replicates","mean_time","median_time","lower","upper"
"PELT",505,36,0.00187070279866508,0.00155357142856311,0.00153571428568609,0.00157142857142389
"PELT",506,28,0.00163632823942256,0.00155357142856311,0.00153571428571857,0.00157142857148886
"PELT",507,21,0.00181167285094255,0.00155357142856311,0.00153571428563737,0.0015892857142867
"PELT",508,33,0.00178748955723489,0.00155357142856311,0.00153571428570233,0.00160714285711297
"PELT",509,35,0.477904242749714,0.00158928571428467,0.00157142857135893,0.00162500000000624
"PELT",510,32,0.00187685940704004,0.00158928571428467,0.00156249999996914,0.00158928571428467
"PELT",511,34,0.0016834792529559,0.00154951298700089,0.00151785714297148,0.00157142857148886
"PELT",512,23,0.00237011426789188,0.00160714285721042,0.00157142857145638,0.00169642857144936
"PELT",513,38,0.00170249097624768,0.00157142857148886,0.00154545454543867,0.00159727443608569
"PELT",514,25,0.00184643882432573,0.00155357142856311,0.00153571428570233,0.00158928571428467
"PELT",515,21,0.869832127396404,0.00155357142856311,0.00153571428563737,0.00160714285708049
"PELT",516,20,0.00186308441558255,0.00157142857145638,0.00155357142857935,0.00161607142860833
"PELT",517,25,0.00159101503760526,0.00157142857135893,0.00155357142856311,0.00160714285721042
"PELT",518,26,0.00179219924813319,0.00157142857148886,0.00157142857135893,0.00158928571428467
"PELT",519,20,0.00168597402595979,0.00157142857135893,0.00155357142856311,0.00158928571428467
"PELT",520,19,0.00215507518797353,0.00158928571428467,0.00157142857142389,0.00224999999999958
"PELT",521,25,0.00186485714286885,0.00157142857148886,0.0015357142857673,0.00160714285714546
"PELT",522,26,0.00171359890109195,0.00158035714285428,0.00155357142856311,0.00162500000000624
"PELT",523,12,0.00172916666667247,0.00158928571428467,0.00155357142856311,0.00163392857143663
"PELT",524,11,0.00216071428574366,0.00157142857148886,0.0015535714285956,0.00289285714285776
"PELT",525,14,0.00159770408163978,0.00159464285710688,0.00157142857142389,0.00162500000000624
"PELT",526,13,0.00160654345654298,0.00157142857148886,0.00151785714287403,0.00158928571428467
"PELT",527,21,0.00159664502164249,0.00160714285708049,0.00157142857135893,0.00160714285714546
"PELT",528,15,0.00172857142858361,0.00157142857142389,0.00155357142856311,0.00160714285708049
"PELT",529,19,0.00164286163975009,0.00160714285721042,0.00157142857148886,0.00163157894731787
"PELT",530,15,0.00163214285716787,0.00160714285714546,0.00157142857148886,0.00162500000000624
"PELT",531,8,0.00161160714286268,0.00159821428574755,0.00153571428573481,0.00164285714280205
"PELT",532,16,0.00191529605265678,0.00158928571428467,0.0015535714285956,0.00179558270677884
"PELT",533,13,0.00177824675324971,0.00162500000000624,0.00158928571428467,0.0017142857143751
